id,Q1,RQ1,Q3,Q3B1,Q3B2,Q3B3,Q4,Q4A01,Q4A02,Q4A03,Q4A04,Q4A05,Q4A06,Q4A07,Q4A08,Q4A09,Q4A10,Q4A11,Q4A12,Q4A13,Q4A14,Q4A15,Q4A16,Q4A17,Q4B1,Q4B2,Q4B3,Q5A01,Q5A02,Q5A03,Q5A04,Q5A05,Q5A06,Q5A07,Q5A08,Q5A09,Q5A10,Q5A11,Q5A12,Q5A13,Q5A14,Q5A15,Q5A16,Q5A17,KWON1,KWON2,KWON3,KWON4,KWON5,KWON6,KWON7,KWON8,서울박TOT,경기박TOT,인천박TOT,강원박TOT,대전박TOT,충북박TOT,충남박TOT,세종박TOT,경북박TOT,경남박TOT,대구박TOT,울산박TOT,부산박TOT,광주박TOT,전북박TOT,전남박TOT,제주박TOT,서울박60,경기박60,인천박60,강원박60,대전박60,충북박60,충남박60,세종박60,경북박60,경남박60,대구박60,울산박60,부산박60,광주박60,전북박60,전남박60,제주박60,서울일TOT,경기일TOT,인천일TOT,강원일TOT,대전일TOT,충북일TOT,충남일TOT,세종일TOT,경북일TOT,경남일TOT,대구일TOT,울산일TOT,부산일TOT,광주일TOT,전북일TOT,전남일TOT,제주일TOT,서울일61,경기일61,인천일61,강원일61,대전일61,충북일61,충남일61,세종일61,경북일61,경남일61,대구일61,울산일61,부산일61,광주일61,전북일61,전남일61,제주일61,Q2a1,Q2a2,MQ2A2_61,RQ2A2,Q11A$01,Q11A$02,Q11A$03,Q11A$04,Q11A$05,Q11A$06,Q11A$07,Q11A$08,Q11A$09,Q11A$10,Q11A$11,Q11A$12,Q11A$13,Q11A$14,Q11A$98,호텔숙박60,모텔숙박60,펜션숙박60,콘도숙박60,유스숙박60,야영숙박60,연수숙박60,한옥숙박60,게스숙박60,민박숙박60,휴양숙박60,친지숙박60,기타숙박60,Q11_1a01t,Q11_1a02t,Q11_1a03t,Q11_1a04t,Q11_1a05t,Q11_1a06t,Q11_1a07t,Q11_1a08t,Q11_1a09t,Q11_1a10t,Q11_1a11t,Q11_1a12t,Q11_1a13t,Q11_1a14t,Q11_1a15t,Q11_1a16t,Q11_1a17t,총액1인TOT,총액1인MIS,C총액1인MIS,DAYall평균,DAY평균,RDAY평균,Q7,Q8,Q9,D_MON,D_BUN,D_NAT,D_SEX,D_AGE,D_MOK,D_PLA,D_Q1,D_TYP
36292.0,2.00,2.00,3.0,,,,1.0,,,,,,,,,,,,,,14.0,,,,14.0,,,,2.0,,,,,,,,,,,,,,,,,2.00,,,,,,,,5.00,,,,,,,,,,,,,,,,,5.00,,,,,,,,,,,,,,,,,6.00,,,,,,,,,,,,,,,,,6.00,,,,,,,,,,,,,,,,5,6,6.00,2.00,1.00,,,,,,,,,,,,,,,5.00,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,3959.60,3959.60,4.00,659.93,659.93,5.00,5.0,5.0,5.0,11.00,4.00,97.00,1.00,4.00,3.00,2.00,2.00,
36293.0,1.00,1.00,3.0,,,,2.0,,,,,,,,,,,,,,,15.0,,,15.0,,,1.0,,,,5.0,,,,,,,,,,,,,1.00,,,,5.00,,,,4.00,,,,2.00,,,,,,,,,,,,,4.00,,,,2.00,,,,,,,,,,,,,5.00,,,,3.00,,,,,,,,,,,,,5.00,,,,3.00,,,,,,,,,,,,,6,7,7.00,2.00,1.00,,,,,,,,,,,,,,,6.00,,,,,,,,,,,,,1.0,,,,1.0,,,,,,,,,,,,,4949.50,4949.50,4.00,707.07,707.07,5.00,5.0,3.0,4.0,11.00,4.00,12.00,1.00,6.00,3.00,1.00,1.00,
36294.0,3.00,3.00,3.0,,,,2.0,,,,,,,,,,,,,,14.0,,,,14.0,,,1.0,,,,,,,,,,,,,,,,,1.00,,,,,,,,5.00,,,,,,,,,,,,,,,,,5.00,,,,,,,,,,,,,,,,,6.00,,,,,,,,,,,,,,,,,6.00,,,,,,,,,,,,,,,,,5,6,6.00,2.00,1.00,,,,,,,,,,,,,,,5.00,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,2474.75,2474.75,3.00,412.46,412.46,4.00,4.0,4.0,3.0,11.00,4.00,97.00,1.00,3.00,3.00,1.00,3.00,
36295.0,1.00,1.00,3.0,,,,1.0,,,3.0,,,,,,,,11.0,,,14.0,,,,14.0,11.0,3.0,1.0,,,,,6.0,,,,,,,,,,,,1.00,,,,5.00,,,,2.00,,,,,2.00,,,,,,,,,,,,2.00,,,,,2.00,,,,,,,,,,,,3.00,,,,,3.00,,,,,,,,,,,,3.00,,,,,3.00,,,,,,,,,,,,4,5,5.00,2.00,1.00,,,,,,,,,,,,,,,4.00,,,,,,,,,,,,,1.0,,,,,1.0,,,,,,,,,,,,3464.65,3464.65,4.00,692.93,692.93,5.00,4.0,4.0,3.0,11.00,4.00,12.00,2.00,2.00,3.00,1.00,1.00,
36297.0,5.00,4.00,3.0,,,,2.0,,2.0,,,,,,,,,,,,14.0,,,,14.0,2.0,,,2.0,,,,,,,,,,,,,,,,,2.00,,,,,,,,5.00,,,,,,,,,,,,,,,,,5.00,,,,,,,,,,,,,,,,,6.00,,,,,,,,,,,,,,,,,6.00,,,,,,,,,,,,,,,,5,6,6.00,2.00,1.00,,,,,,,,,,,,,,,5.00,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,1979.80,1979.80,2.00,329.97,329.97,4.00,5.0,5.0,5.0,11.00,4.00,12.00,1.00,4.00,3.00,1.00,4.00,
36299.0,3.00,3.00,2.0,1.0,3.0,,1.0,1.0,,3.0,,,,,,,,,,,,,,,3.0,1.0,,,,,,,,,,,,,,13.0,,,,,,,,,,6.00,,,,,,,,,,,,,,,1.00,,,,,,,,,,,,,,,,,1.00,,,,,,,,,,,,,,,,,2.00,,,,,,,,,,,,,,,,,2.00,,,,,1,2,2.00,1.00,1.00,,,,,,,,,,,,,,,1.00,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,877.63,877.63,1.00,438.82,438.82,4.00,5.0,5.0,5.0,11.00,4.00,1.00,1.00,2.00,2.00,3.00,3.00,1.00
36300.0,2.00,2.00,3.0,,,,1.0,1.0,,3.0,4.0,,6.0,,,,,11.0,,,14.0,,,,1.0,4.0,6.0,1.0,2.0,,,,,,,,,,,,,,,,1.00,2.00,,,,,,,0.00,15.00,,,,,,,,,,,,,,,,0.00,15.00,,,,,,,,,,,,,,,,1.00,16.00,,,,,,,,,,,,,,,,1.00,16.00,,,,,,,,,,,,,,,,15,16,16.00,11.00,1.00,,,,,,,,,,,,,,,15.00,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,6434.35,6434.35,5.00,402.15,402.15,4.00,5.0,4.0,4.0,11.00,4.00,12.00,1.00,2.00,3.00,1.00,2.00,
36301.0,3.00,3.00,3.0,,,,2.0,,,,,,,,,,,,,,14.0,,,,14.0,,,,,,,,,,,,,,12.0,,,,,,,,,,,6.00,,,,,,,,,,,,,,2.00,,,,,,,,,,,,,,,,,2.00,,,,,,,,,,,,,,,,,3.00,,,,,,,,,,,,,,,,,3.00,,,,,,2,3,3.00,1.00,1.00,,,,,,,,,,,,,,,2.00,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,2969.70,2969.70,3.00,989.90,989.90,5.00,4.0,3.0,4.0,11.00,4.00,12.00,1.00,3.00,3.00,1.00,3.00,
36302.0,3.00,3.00,1.0,1.0,3.0,2.0,1.0,,,,,,,,,,,,12.0,13.0,,,,,12.0,13.0,,1.0,,,,,,,,,,,,,,,,,1.00,,,,,,,,5.00,,,,,,,,,,,,,,,,,5.00,,,,,,,,,,,,,,,,,6.00,,,,,,,,,,,,,,,,,6.00,,,,,,,,,,,,,,,,,5,6,6.00,2.00,,,,,,,,,9.00,,,,,,,,,,,,,,,5.00,,,,,9.0,,,,,,,,,,,,,,,,,2500.00,2500.00,3.00,416.67,416.67,4.00,4.0,3.0,4.0,11.00,4.00,9.00,2.00,4.00,1.00,2.00,3.00,
36303.0,8.00,4.00,3.0,,,,2.0,,,,,,,,,,,,,,14.0,,,,14.0,,,,2.0,,,,,,,,,,,13.0,,,,,,2.00,,,,6.00,,,,3.00,,,,,,,,,,,1.00,,,,,,3.00,,,,,,,,,,,1.00,,,,,,4.00,,,,,,,,,,,2.00,,,,,,4.00,,,,,,,,,,,2.00,,,,,4,5,5.00,2.00,1.00,,,,,,,,,,,,,,,4.00,,,,,,,,,,,,,,1.0,,,,,,,,,,,1.0,,,,,3959.60,3959.60,4.00,791.92,791.92,5.00,5.0,5.0,5.0,11.00,4.00,12.00,2.00,5.00,3.00,1.00,4.00,
36304.0,2.00,2.00,1.0,1.0,2.0,5.0,1.0,1.0,2.0,,,,,,,,,,,,,,,,1.0,2.0,,1.0,,,,,,,,,,,,,,,,,1.00,,,,,,,,3.00,,,,,,,,,,,,,,,,,3.00,,,,,,,,,,,,,,,,,4.00,,,,,,,,,,,,,,,,,4.00,,,,,,,,,,,,,,,,,3,4,4.00,2.00,1.00,,,,,,,,,,,,,,,3.00,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,675.10,675.10,1.00,168.78,168.78,3.00,5.0,5.0,5.0,11.00,4.00,1.00,2.00,4.00,1.00,1.00,2.00,1.00
36306.0,1.00,1.00,1.0,1.0,3.0,4.0,1.0,1.0,2.0,3.0,4.0,5.0,6.0,,,,,,,,,,,,3.0,6.0,1.0,1.0,,,,,,,,9.0,,,,13.0,,15.0,,17.0,1.00,,,,,6.00,7.00,8.00,5.00,,,,,,,,1.00,,,,2.00,,1.00,,3.00,5.00,,,,,,,,1.00,,,,2.00,,1.00,,3.00,6.00,,,,,,,,2.00,,,,3.00,,2.00,,4.00,6.00,,,,,,,,2.00,,,,3.00,,2.00,,4.00,12,13,13.00,11.00,1.00,,,,,,,,,,,,,,,12.00,,,,,,,,,,,,,1.0,,,,,,,,1.0,,,,1.0,,1.0,,1.0,2474.75,2474.75,3.00,190.37,190.37,3.00,5.0,4.0,5.0,11.00,4.00,12.00,1.00,2.00,1.00,1.00,1.00,
36307.0,4.00,4.00,1.0,1.0,2.0,3.0,1.0,1.0,2.0,3.0,,,,,,,,,,,,,,,1.0,2.0,3.0,1.0,,,,,,,,,,,,,,,,,1.00,,,,,,,,10.00,,,,,,,,,,,,,,,,,10.00,,,,,,,,,,,,,,,,,11.00,,,,,,,,,,,,,,,,,11.00,,,,,,,,,,,,,,,,,10,11,11.00,11.00,1.00,,,,,,,,,,,,,,,10.00,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,2488.00,2488.00,3.00,226.18,226.18,3.00,5.0,5.0,5.0,11.00,4.00,5.00,2.00,4.00,1.00,2.00,4.00,1.00
36308.0,2.00,2.00,1.0,2.0,1.0,5.0,1.0,1.0,2.0,,,,,,,,,,,,,,,,1.0,2.0,,1.0,,,,,,,,,,,,,,,,,1.00,,,,,,,,3.00,,,,,,,,,,,,,,,,,3.00,,,,,,,,,,,,,,,,,4.00,,,,,,,,,,,,,,,,,4.00,,,,,,,,,,,,,,,,,3,4,4.00,2.00,1.00,,,,,,,,,,,,,,,3.00,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,810.12,810.12,1.00,202.53,202.53,3.00,5.0,5.0,5.0,11.00,4.00,1.00,2.00,2.00,1.00,1.00,2.00,1.00
36309.0,1.00,1.00,1.0,1.0,4.0,2.0,1.0,1.0,2.0,3.0,4.0,5.0,,,,,,11.0,,,,,,,1.0,5.0,3.0,1.0,,,,,,,,,,,,13.0,,,16.0,,1.00,,,,,6.00,7.00,,4.00,,,,,,,,,,,,2.00,,,2.00,,4.00,,,,,,,,,,,,2.00,,,2.00,,5.00,,,,,,,,,,,,3.00,,,3.00,,5.00,,,,,,,,,,,,3.00,,,3.00,,8,9,9.00,3.00,1.00,,,,,,,,,,,,,,,8.00,,,,,,,,,,,,,1.0,,,,,,,,,,,,1.0,,,1.0,,2874.00,2874.00,3.00,319.33,319.33,4.00,5.0,4.0,5.0,11.00,4.00,11.00,2.00,3.00,1.00,2.00,1.00,1.00
36310.0,1.00,1.00,1.0,3.0,1.0,4.0,1.0,1.0,2.0,3.0,4.0,5.0,6.0,,,,,,,,,,,,1.0,3.0,4.0,1.0,,,,,,,,,,,,13.0,,15.0,,,1.00,,,,,6.00,7.00,,13.00,,,,,,,,,,,,0.00,,0.00,,,13.00,,,,,,,,,,,,0.00,,0.00,,,14.00,,,,,,,,,,,,1.00,,1.00,,,14.00,,,,,,,,,,,,1.00,,1.00,,,13,14,14.00,11.00,1.00,,,,,,,,,,,,,,,13.00,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,1682.83,1682.83,2.00,120.20,120.20,3.00,5.0,5.0,5.0,11.00,4.00,97.00,1.00,5.00,1.00,1.00,1.00,
36313.0,3.00,3.00,1.0,1.0,2.0,3.0,1.0,1.0,2.0,3.0,4.0,5.0,,,,,,,,,,,,,3.0,4.0,2.0,1.0,,,4.0,,,,,,,,12.0,,,,,,1.00,,,4.00,,6.00,,,2.00,,,3.00,,,,,,,,2.00,,,,,,2.00,,,3.00,,,,,,,,2.00,,,,,,3.00,,,4.00,,,,,,,,3.00,,,,,,3.00,,,4.00,,,,,,,,3.00,,,,,,7,8,8.00,3.00,1.00,,,,,,,,,,,,,,,7.00,,,,,,,,,,,,,1.0,,,1.0,,,,,,,,1.0,,,,,,2828.40,2828.40,3.00,353.55,353.55,4.00,4.0,5.0,5.0,11.00,4.00,4.00,2.00,2.00,1.00,1.00,3.00,1.00
36314.0,10.00,4.00,3.0,,,,2.0,,,,,,,,,,,,,,14.0,,,,14.0,,,,2.0,,,,,,,,,,,,,,,,,2.00,,,,,,,,5.00,,,,,,,,,,,,,,,,,5.00,,,,,,,,,,,,,,,,,6.00,,,,,,,,,,,,,,,,,6.00,,,,,,,,,,,,,,,,5,6,6.00,2.00,1.00,,,,,,,,,,,,,,,5.00,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,1979.80,1979.80,2.00,329.97,329.97,4.00,4.0,5.0,5.0,11.00,4.00,97.00,1.00,3.00,3.00,1.00,4.00,
36315.0,1.00,1.00,3.0,,,,1.0,,2.0,,4.0,,,,,,,,,,14.0,,,,4.0,2.0,14.0,1.0,,,,,,,,,,,,,,,,,1.00,,,,,,,,5.00,,,,,,,,,,,,,,,,,5.00,,,,,,,,,,,,,,,,,6.00,,,,,,,,,,,,,,,,,6.00,,,,,,,,,,,,,,,,,5,6,6.00,2.00,1.00,,,,,,,,,,,,,,,5.00,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,4949.50,4949.50,4.00,824.92,824.92,5.00,5.0,5.0,5.0,11.00,4.00,13.00,1.00,3.00,3.00,2.00,1.00,
36316.0,1.00,1.00,1.0,1.0,2.0,4.0,1.0,,2.0,3.0,4.0,,,,,,,11.0,,,,,,,3.0,2.0,11.0,1.0,,,,,,,,,,,,,,,,,1.00,,,,,,,,6.00,,,,,,,,,,,,,,,,,6.00,,,,,,,,,,,,,,,,,7.00,,,,,,,,,,,,,,,,,7.00,,,,,,,,,,,,,,,,,6,7,7.00,2.00,,,,,,,,,9.00,,,,,,,,,,,,,,,6.00,,,,,9.0,,,,,,,,,,,,,,,,,2121.30,2121.30,3.00,303.04,303.04,4.00,5.0,4.0,5.0,11.00,4.00,4.00,2.00,2.00,1.00,1.00,1.00,1.00
36317.0,2.00,2.00,3.0,,,,1.0,1.0,2.0,,,,,,,,,,,,14.0,,,,1.0,2.0,,1.0,2.0,,,,,,,,,,,13.0,,,,,1.00,2.00,,,,6.00,,,4.00,1.00,,,,,,,,,,,1.00,,,,,4.00,1.00,,,,,,,,,,,1.00,,,,,5.00,2.00,,,,,,,,,,,2.00,,,,,5.00,2.00,,,,,,,,,,,2.00,,,,,6,7,7.00,2.00,1.00,,,,,,,,,,,,,,,6.00,,,,,,,,,,,,,1.0,1.0,,,,,,,,,,,1.0,,,,,933.00,933.00,1.00,133.29,133.29,3.00,4.0,5.0,5.0,11.00,4.00,5.00,1.00,4.00,3.00,2.00,2.00,
36319.0,1.00,1.00,3.0,,,,2.0,,,,,,,,,,,,,,14.0,,,,14.0,,,1.0,,,,,,,,,,,,,,,,,1.00,,,,,,,,5.00,,,,,,,,,,,,,,,,,5.00,,,,,,,,,,,,,,,,,6.00,,,,,,,,,,,,,,,,,6.00,,,,,,,,,,,,,,,,,5,6,6.00,2.00,1.00,,,,,,,,,,,,,,,5.00,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,9899.00,9899.00,5.00,1649.83,1649.83,5.00,5.0,4.0,5.0,11.00,4.00,12.00,1.00,5.00,3.00,1.00,1.00,
36320.0,1.00,1.00,1.0,4.0,1.0,3.0,3.0,1.0,2.0,3.0,4.0,5.0,6.0,,,,,,,,,,,,1.0,2.0,4.0,1.0,,,,,,,8.0,,,,,13.0,,15.0,,17.0,1.00,,,,5.00,6.00,7.00,8.00,9.00,,,,,,,0.00,,,,,2.00,,0.00,,2.00,9.00,,,,,,,0.00,,,,,2.00,,0.00,,2.00,10.00,,,,,,,1.00,,,,,3.00,,1.00,,3.00,10.00,,,,,,,1.00,,,,,3.00,,1.00,,3.00,13,14,14.00,11.00,1.00,,,,,,,,,,,,,,,13.00,,,,,,,,,,,,,1.0,,,,,,,,,,,,1.0,,,,1.0,1484.85,1484.85,2.00,106.06,106.06,3.00,5.0,2.0,5.0,11.00,4.00,97.00,2.00,2.00,1.00,1.00,1.00,
36321.0,2.00,2.00,1.0,2.0,6.0,8.0,1.0,,2.0,,4.0,,,7.0,8.0,,,,12.0,,,,,,2.0,7.0,12.0,1.0,,,,,,,,,,,,,,,,,1.00,,,,,,,,7.00,,,,,,,,,,,,,,,,,7.00,,,,,,,,,,,,,,,,,6.00,,,,,,,,,,,,,,,,,6.00,,,,,,,,,,,,,,,,,7,8,8.00,3.00,1.00,,,,,,,,,,,,,,,7.00,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,3699.00,3699.00,4.00,462.38,462.38,4.00,4.0,4.0,4.0,11.00,4.00,2.00,2.00,1.00,1.00,2.00,2.00,1.00
36322.0,1.00,1.00,1.0,2.0,1.0,7.0,1.0,1.0,2.0,,,5.0,6.0,,,,,11.0,,,,,,,2.0,11.0,5.0,1.0,,,,,,,,,,,,,,,16.0,17.0,1.00,,,,,,7.00,8.00,2.00,,,,,,,,,,,,,,,1.00,2.00,2.00,,,,,,,,,,,,,,,1.00,2.00,3.00,,,,,,,,,,,,,,,2.00,3.00,3.00,,,,,,,,,,,,,,,2.00,3.00,5,6,6.00,2.00,1.00,,,,,,,,,,,,,,,5.00,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,1.0,1.0,2828.40,2828.40,3.00,471.40,471.40,4.00,3.0,3.0,3.0,11.00,4.00,4.00,2.00,1.00,1.00,1.00,1.00,
36323.0,1.00,1.00,3.0,,,,2.0,,2.0,3.0,4.0,5.0,,,,,,11.0,,,14.0,,,,3.0,4.0,2.0,1.0,,,,,,,,,,,,,,,,,1.00,,,,,,,,5.00,,,,,,,,,,,,,,,,,5.00,,,,,,,,,,,,,,,,,6.00,,,,,,,,,,,,,,,,,6.00,,,,,,,,,,,,,,,,,5,6,6.00,2.00,1.00,,,,,,,,,,,,,,,5.00,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,4000.00,4000.00,4.00,666.67,666.67,5.00,4.0,5.0,4.0,11.00,4.00,9.00,1.00,2.00,3.00,1.00,1.00,
36324.0,1.00,1.00,1.0,2.0,3.0,6.0,1.0,1.0,2.0,3.0,4.0,5.0,6.0,,8.0,9.0,,11.0,,,,,,,9.0,3.0,2.0,1.0,,,,,,,,,,,,,,,16.0,17.0,1.00,,,,,,7.00,8.00,2.00,,,,,,,,,,,,,,,1.00,2.00,2.00,,,,,,,,,,,,,,,1.00,2.00,3.00,,,,,,,,,,,,,,,2.00,3.00,3.00,,,,,,,,,,,,,,,2.00,3.00,5,6,6.00,2.00,1.00,,,,,,,,,,,,,,,5.00,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,1.0,1.0,3181.95,3181.95,4.00,530.33,530.33,5.00,4.0,4.0,4.0,11.00,4.00,4.00,2.00,4.00,1.00,1.00,1.00,1.00
36326.0,1.00,1.00,1.0,4.0,1.0,2.0,1.0,1.0,2.0,3.0,,5.0,,,,,,,,,,,,,5.0,3.0,1.0,1.0,,,,,,,,,,,,,,,16.0,17.0,1.00,,,,,,7.00,8.00,2.00,,,,,,,,,,,,,,,1.00,2.00,2.00,,,,,,,,,,,,,,,1.00,2.00,3.00,,,,,,,,,,,,,,,2.00,3.00,3.00,,,,,,,,,,,,,,,2.00,3.00,5,6,6.00,2.00,1.00,,,,,,,,,,,,,,,5.00,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,1.0,1.0,31819.50,,98.00,5303.25,,,4.0,3.0,4.0,11.00,4.00,4.00,1.00,5.00,1.00,1.00,1.00,1.00
36327.0,1.00,1.00,1.0,2.0,,,1.0,1.0,2.0,3.0,,,,,,,,,,,,,,,3.0,2.0,1.0,1.0,,,4.0,,,,,,,,,,,,,17.0,1.00,,,4.00,,,,8.00,4.00,,,0.00,,,,,,,,,,,,,3.00,4.00,,,0.00,,,,,,,,,,,,,3.00,5.00,,,1.00,,,,,,,,,,,,,4.00,5.00,,,1.00,,,,,,,,,,,,,4.00,7,8,8.00,3.00,1.00,,,,,,,,,,,,,,,7.00,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,1.0,1414.20,1414.20,2.00,176.78,176.78,3.00,4.0,4.0,4.0,11.00,4.00,4.00,1.00,3.00,1.00,1.00,1.00,1.00
36331.0,2.00,2.00,1.0,2.0,1.0,3.0,1.0,1.0,2.0,3.0,,,,7.0,,,,11.0,,,,,,,3.0,2.0,1.0,1.0,,,,,,,,,,,,13.0,,,,17.0,1.00,,,,,6.00,,8.00,7.00,,,,,,,,,,,,4.00,,,,3.00,7.00,,,,,,,,,,,,4.00,,,,3.00,8.00,,,,,,,,,,,,5.00,,,,4.00,8.00,,,,,,,,,,,,5.00,,,,4.00,14,15,15.00,11.00,1.00,,,,,,,,,,,,,,,14.00,,,,,,,,,,,,,1.0,,,,,,,,,,,,1.0,,,,1.0,1767.75,1767.75,2.00,117.85,117.85,3.00,5.0,5.0,5.0,11.00,4.00,4.00,2.00,2.00,1.00,1.00,2.00,1.00
36332.0,1.00,1.00,1.0,1.0,2.0,12.0,1.0,,2.0,3.0,4.0,,,,,,,,,,,,,,4.0,3.0,2.0,1.0,,,,,,,,,,,,,,,,,1.00,,,,,,,,7.00,,,,,,,,,,,,,,,,,7.00,,,,,,,,,,,,,,,,,8.00,,,,,,,,,,,,,,,,,8.00,,,,,,,,,,,,,,,,,7,8,8.00,3.00,,,3.00,,,,,,,,,,,,,,,7.00,,,,,,,,,,,3.0,,,,,,,,,,,,,,,,,1918.80,1918.80,2.00,239.85,239.85,3.00,4.0,4.0,5.0,11.00,4.00,8.00,2.00,2.00,1.00,1.00,1.00,1.00
36333.0,1.00,1.00,1.0,5.0,1.0,4.0,1.0,,2.0,3.0,,,6.0,,,,,,,,,,,,3.0,2.0,6.0,1.0,,,,,,,,,,,,,,,,,1.00,,,,,,,,7.00,,,,,,,,,,,,,,,,,7.00,,,,,,,,,,,,,,,,,8.00,,,,,,,,,,,,,,,,,8.00,,,,,,,,,,,,,,,,,7,8,8.00,3.00,,,3.00,,,,,,,,,,,,,,,7.00,,,,,,,,,,,3.0,,,,,,,,,,,,,,,,,1918.80,1918.80,2.00,239.85,239.85,3.00,5.0,3.0,4.0,11.00,4.00,8.00,1.00,2.00,1.00,1.00,1.00,1.00
36334.0,1.00,1.00,3.0,,,,1.0,,2.0,,4.0,,,,,,,,,,14.0,,,,14.0,4.0,2.0,1.0,,,,5.0,,,8.0,,,,,,,,,,1.00,,,,5.00,,,,4.00,,,,1.00,,,0.00,,,,,,,,,,4.00,,,,1.00,,,0.00,,,,,,,,,,5.00,,,,2.00,,,1.00,,,,,,,,,,5.00,,,,2.00,,,1.00,,,,,,,,,,5,6,6.00,2.00,1.00,,,,,,,,,,,,,,,5.00,,,,,,,,,,,,,1.0,,,,1.0,,,,,,,,,,,,,5000.00,5000.00,4.00,833.33,833.33,5.00,5.0,5.0,5.0,11.00,4.00,97.00,1.00,4.00,3.00,2.00,1.00,
36337.0,2.00,2.00,1.0,2.0,1.0,3.0,1.0,1.0,2.0,3.0,,,,,,,,,,,,,,,1.0,3.0,2.0,1.0,,,,,,,,,,,,,,,,,1.00,,,,,,,,6.00,,,,,,,,,,,,,,,,,6.00,,,,,,,,,,,,,,,,,7.00,,,,,,,,,,,,,,,,,7.00,,,,,,,,,,,,,,,,,6,7,7.00,2.00,1.00,,,,,,,,,,,,,,,6.00,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,1918.80,1918.80,2.00,274.11,274.11,3.00,4.0,4.0,4.0,11.00,4.00,2.00,2.00,1.00,1.00,2.00,2.00,
36338.0,2.00,2.00,1.0,7.0,5.0,6.0,1.0,1.0,2.0,,,5.0,,,,,,11.0,,,,,,,5.0,11.0,2.0,1.0,,,,,,,,,,,,,,,,,1.00,,,,,,,,6.00,,,,,,,,,,,,,,,,,6.00,,,,,,,,,,,,,,,,,7.00,,,,,,,,,,,,,,,,,7.00,,,,,,,,,,,,,,,,,6,7,7.00,2.00,,,3.00,,,,,,,,,,,,,,,6.00,,,,,,,,,,,3.0,,,,,,,,,,,,,,,,,1414.20,1414.20,2.00,202.03,202.03,3.00,5.0,5.0,5.0,11.00,4.00,4.00,2.00,3.00,1.00,1.00,2.00,1.00
36339.0,1.00,1.00,1.0,1.0,4.0,5.0,1.0,1.0,2.0,,4.0,5.0,6.0,,,,,,12.0,,,,,,5.0,6.0,2.0,1.0,,,,,,,,,,,,,,,,,1.00,,,,,,,,7.00,,,,,,,,,,,,,,,,,7.00,,,,,,,,,,,,,,,,,8.00,,,,,,,,,,,,,,,,,8.00,,,,,,,,,,,,,,,,,7,8,8.00,3.00,1.00,,,,,,,,,,,,,,,7.00,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,2250.00,2250.00,3.00,281.25,281.25,3.00,5.0,3.0,5.0,11.00,4.00,9.00,2.00,2.00,1.00,2.00,1.00,
36340.0,2.00,2.00,3.0,,,,1.0,,,,,,,,,,,,,,14.0,,,,14.0,,,,2.0,,,,,,,,,,,,,,,17.0,,2.00,,,,,,8.00,,90.00,,,,,,,,,,,,,,,2.00,,,,,,,,,,,,,,,,,,,91.00,,,,,,,,,,,,,,,3.00,,,,,,,,,,,,,,,,,,92,93,,14.00,1.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,1.0,8220.00,8220.00,5.00,88.39,,,5.0,5.0,5.0,11.00,4.00,2.00,1.00,2.00,3.00,2.00,2.00,
36341.0,2.00,2.00,1.0,1.0,5.0,4.0,1.0,1.0,2.0,3.0,4.0,5.0,6.0,,,,,11.0,,,,,,,1.0,4.0,2.0,1.0,,3.0,,,,,,9.0,,,,13.0,,,,,1.00,,3.00,,,6.00,,,16.00,,0.00,,,,,,0.00,,,,4.00,,,,,16.00,,0.00,,,,,,0.00,,,,4.00,,,,,17.00,,1.00,,,,,,1.00,,,,5.00,,,,,17.00,,1.00,,,,,,1.00,,,,5.00,,,,,20,21,21.00,11.00,1.00,,,,,,,,,,,,,,,20.00,,,,,,,,,,,,,1.0,,,,,,,,,,,,1.0,,,,,2672.73,2672.73,3.00,127.27,127.27,3.00,5.0,5.0,5.0,11.00,4.00,13.00,1.00,3.00,1.00,1.00,2.00,
